-0.49058960448125266	"84"
0.0	"245"
0.011478420569329661	"187"
0.012671059300557525	"58"
0.030220610456331218	"156"
0.05022614302863815	"118"
0.05555555555555555	"214"
0.05555555555555556	"251"
0.06660759119775514	"176"
0.06666666666666667	"184"
0.08332147431336276	"86"
0.09768526244498783	"139"
0.1045031815956926	"221"
0.11106507766614566	"117"
0.12230891489669123	"183"
0.1544452296476444	"27"
0.15677321156773213	"122"
0.15955999722787712	"201"
0.18082964156262588	"59"
0.22549331673778672	"206"
0.23969066046761803	"105"
0.25	"44"
0.2551737149603057	"23"
0.26595744680851063	"204"
0.3415875864706662	"38"
0.3495788929245781	"46"
0.35432231737355796	"172"
0.38463311083473495	"154"
0.4085498734382044	"175"
0.4248757596388219	"240"
0.4310964218996982	"30"
0.4501538375017818	"253"
0.4563787043233229	"115"
0.4886096029472096	"109"
0.6040505481053756	"73"
0.60908655827829	"171"
0.617739863056545	"108"
0.6295040866573859	"222"
0.6350447172553334	"3"
0.711159737417943	"5"
0.7127128713268961	"150"
0.7148540786589274	"77"
0.7237186992841794	"111"
0.7535788120558571	"51"
0.7542999349763017	"126"
0.7579816430624957	"149"
0.7592966051608055	"203"
0.8057541868564686	"60"
0.8125184724335696	"98"
0.8127266189256673	"191"
0.8238796685009511	"96"
0.8576321798867961	"64"
0.8720590071649404	"136"
0.8796568780820594	"9"
0.8814831599991387	"29"
0.9225690746591844	"11"
0.9237632892210389	"101"
0.925298439857265	"248"
0.9325597706852511	"155"
0.9877753626223296	"205"
1.0285028328073533	"210"
1.029124646994377	"94"
1.04585764294049	"2"
1.0602885940636606	"120"
1.0762759587665316	"185"
1.0834718653746023	"121"
1.0950840031386615	"147"
1.117519941865195	"208"
1.1181285688365414	"254"
1.151650843821063	"21"
1.1626179459318586	"47"
1.1783417687417872	"81"
1.216781719966323	"15"
1.2302216105733772	"57"
1.2385736956842155	"32"
1.2516848323790712	"178"
1.2601915908645995	"235"
1.3127381837995573	"250"
1.354932795902337	"259"
1.4560435787503847	"167"
1.534390186211616	"53"
1.568327373875569	"212"
1.5763726244759162	"63"
1.6253326461272417	"182"
1.635672610895714	"131"
1.669325290763546	"241"
1.6868570439887391	"20"
1.7122887538465796	"192"
1.7456447970791178	"252"
1.7498000287356295	"128"
1.769622137916989	"174"
1.7880150861491435	"123"
1.8141416359199733	"31"
1.8595182797008984	"200"
1.941817295897579	"19"
1.9484161718329873	"6"
1.9861775968860609	"71"
2.0242747211793257	"18"
2.027502402412893	"153"
2.0283295049586676	"102"
